text,label
especial,1
"tem todos os valores de um filme direto para o videão,",-1
Provavelmente não é fácil fazer um filme tão inútil...,-1
Horror,-1
"O melhor desempenho de DiCaprio em qualquer coisa, e facilmente o filme mais assistível do ano",1
tintas - de uma cultura em conflito consigo mesmo,-1
entre a estrutura artificial,-1
"a mente de ver um recurso que se concentra nas pessoas, um projeto no qual o script e os personagens seguram",1
fio emocionante,1
"Como Vardalos e Corbett, que desempenham seus papéis com o vibrante charme, o filme, dirigido por Joel Zwick, é sincero e hilário de maneiras que você não pode fingir.",1
intensamente romântico,1
os aspectos mais supostos da 'cultura negra' e os aspectos mais idiotas,-1
três atores esplêndidos,1
é uma conquista maravilhosa de veracidade e graça narrativa,1
Um bom documentário pode ser distinguido de um medíocre pela capacidade do melhor filme de tornar seu assunto interessante para aqueles que não fazem parte de seu suposto público -alvo.,1
completamente agradável,1
Uma expansão tríplice sem desenvolvimento na antiga série da MTV,-1
"A cinematografia está nublada, a imagem que fazia se tornar.",-1
"para "" interessante """,1
"Lembra -me de uma versão germânica muito melhorada do meu grande casamento grego gordo - com personagens melhores, alguma peculiaridade genuína e pelo menos uma medida de estilo",1
bem-bom,1
Losin 'sua base de fãs,-1
"Marshall mantém a energia cantarolando, e suas edições, ao contrário das de Moulin Rouge, são nítidas e propositadas sem exagerar",1
história cativante,1
(os leads) são um casal tão complementar,1
Faça disso uma experiência emocionante para as pessoas que não leram o livro,1
Você deve evitar isso como a temida cobra do rei marrom.,-1
"flutuante, expressivo",1
Assista ao filme duas vezes,1
Um filme de exploração artístico com muita exploração e pouca arte.,-1
loopy e,-1
uma reflexão tocante,1
"Enquanto parte do trabalho da câmera é interessante, o orçamento de meio a baixo do filme é traído pela maquiagem surpreendentemente ruim.",-1
"Chouraqui traz credibilidade do documentário aos horrores do campo de assassinato e à barbárie da ""limpeza étnica. '",1
um roteiro inteligente e atores qualificados,1
Este esforço plano,-1
"Assista Jackson, que também serviu como produtor executivo, pegue seu ato suave, astuto e poderoso no exterior",1
(Gulpilil) é uma presença de tela imponente e,1
"que certamente leem o apanhador no centeio, mas claramente sofre de dislexia",-1
esqueceram tudo o que ele já conheceu sobre gerar suspense,-1
Isso se esgueirará com você e fica com você muito tempo depois de deixar o teatro,1
a peça mais nervosa da animação da Disney,1
no lugar certo,1
"realmente fica estranho, embora não seja particularmente assustador",-1
"Doce, até delicioso",1
"Como parte do sr. A exploração contínua de Dong na homossexualidade na América, os fundamentos familiares é um estudo sério em desespero.",1
"apresentações, ótimas de se olhar e engraçadas",1
nunca chega perto de ser engraçado ou assustador,-1
rehash previsível,-1
um filme de habilidade técnica e profundidade rara,1
"o sexo, um maravilhoso conto de amor e destino",1
Tão frio e morto,-1
de um filme que continua jogando bolas rápidas,1
", disparar.",1
fez um filme que é uma experiência inegavelmente digna e devastadora,1
"política, poder e",1
muito erótico nem,-1
é uma peça poderosa e naturalmente dramática de filmes de baixo orçamento,1
estúpido,-1
É a maneira como ele apresenta a você novas idéias e pensadores fantasiosos.,1
"Não é uma criatura Schlocky, mas algo muito mais elegante e cerebral - e, portanto, mais eficaz.",1
me perguntando por que essas pessoas importavam,-1
o material excitante,1
infidelidade,-1
agradavelmente,1
nenhuma boa resposta para aquele,-1
Seja um elogio um tanto retrograde,1
é puro entretenimento,1
Para aparecer em um ano cinematográfico já cheio de lixo celulóide,-1
"Cresce decididamente mais frágil, com muitas peças de conjunto de ações de tamanho e fora de caráter e porosas logicamente porosas.",-1
é uma enciclopédia de clichês que furta descaradamente de filmes de despedida para inocência como The Wanderers e um conto de Bronx sem bloquear nenhuma de sua inteligência,-1
"Embora Jones e Snipes sejam fascinantes, o filme ataca em retórica e clichê.",-1
constantemente tocando,1
Tendo um pesadelo sobre o cinema ruim,-1
Bratty por simpatia,-1
um documentário divertido,1
Personalidade impressionante e silenciosamente vulnerável,1
pior do que você pode imaginar,-1
"Compaixão, bem-humorada",1
Isso tem poucas chances e consegue insultar a inteligência de todos na platéia,-1
merecia todos os corações que venceu - e vence ainda,1
é japonês e ainda se sente universais,1
mais eficaz se usado como ferramenta para reunir manifestantes anti-católicos,-1
"Desde sua abertura convidadamente otimista até o seu final, mas em última análise, afirma a vida",1
"é uma inteligência autoconsciente, muitas vezes auto-zombada",1
um bom filme você,1
"Este Nicholas Nickleby se encontra em circunstâncias reduzidas - e, também como seu herói, permanece bastante otimista, chegando no final.",1
Apenas não trabalhe em concerto.,-1
Ele quer ser um homem ácido todo sobre Eva ou um melodrama exuberante e desmaiando na tensão intermezzo,-1
Encontra a saída ideal para sua dicção de faca no papel de Roger Swanson.,1
do pior pecado de atribuível a um filme como este,-1
A coisa toda conseguiu apenas me fazer grogue.,-1
Comparou -se de momentos amplamente planos e não criativos,-1
Um pequeno passeio estranho e preso.,1
Muito mais que,1
Realmente vai ladeira abaixo.,-1
"Uma sequência pré-crédito totalmente desnecessária, projetada para dar a alguns dos personagens uma "" Back Story",-1
EM. Sugarman seguiu seu desafio à sacarina,1
qualquer espectador de cinema de arte,1
"Mais do que suas residências únicas, o filme em casa é sobre as pessoas que vivem nelas, que esculpiram seu próprio nicho confortável no mundo e tiveram a gentileza de compartilhá -lo.",1
A história deles é previsível,-1
sem humor,-1
sente falta,-1
ingnee,1
De um filme ruim de Clive Barker,-1
faz um trabalho impressionante ao relacionar a história complicada da guerra e,1
"Uma visão inesquecível da moralidade, família e expectativa social através do prisma dessa tradição omnibus chamada casamento.",1
"Os personagens são complexos, carregados com muita bagagem e tingidos com tons trágicos",1
"Sem dúvida, jogará bem nos mercados europeus, onde MR. Besson é uma marca e na Ásia, onde MS. Shu é uma instituição, mas o público americano provavelmente o achará familiar e insuficientemente catártico",-1
"em última análise, sem propósito",-1
"Ocasionalmente, alto e ofensivo, mas, mais frequentemente, simplesmente o coloca em um coma acordado suave.",-1
"Mais íntimo que espetacular, E. T. é transportado menos por fatores WoW do que por seus fios engraçados e em movimento que se sustentam bem após duas décadas.",1
um dos movimentos mais engraçados,1
Remake Andrei Tarkovsky's Solaris tanto quanto destilar,-1
Tão puro puro quanto as horas,-1
`Scratch 'é um pequeno documentário bastante decente.,1
sem entusiasmo,-1
acolchoado,-1
Afaste -se sem ninguém realmente conhecer sua identidade,-1
"hipnoticamente maçante, incansavelmente descendente",-1
um centavo,1
Kiddie Fantasy Pablum,-1
de desperdício avassalador,-1
pela ideia patética,-1
Bon Bons cinematográfico arejado,1
Certamente decepcionar a ação,-1
"é sério, poético, sincero e - infelizmente - maçante",-1
"Em seu lugar, uma doçura, clareza e abertura emocional que lembram os clássicos do neerealismo italiano primitivo",1
esplêndido,1
pingando com clichê,-1
quente como é sábio,1
", o filme vai bem ao limite e mata todos os sentidos de credibilidade",-1
"As mensagens de tolerância e diversidade do filme não são particularmente originais, mas",-1
"Wewannour dinheiro de volta,",-1
como explora as terríveis complicações de um dia aterrorizante,-1
"uma chance de aprender, crescer, viajar",1
Woody Allen costumava ridicularizar filmes como o final de Hollywood.,-1
"A fúria materna de Voletta Wallace, sua destemor",1
"Parece chorão e defensivo, como se suas experiências que alteram a vida o fizeram amargo e menos maduro",-1
quente e bem contado,1
O que está faltando neste material é qualquer profundidade de sentimento,-1
Mirado em areia movediça encharcada de lágrimas,-1
Isso é realmente engraçado com o material,1
continuidade narrativa,1
"contém algumas grandes risadas, mas muitas mais que pastam o osso engraçado ou sentem falta, em parte porque a abordagem conscientemente emburrecida se desgasta",-1
"Nem todos vão receber ou aceitar os julgamentos de Henry Kissinger como retrato fiel,",-1
"um prazer de uma multidão, e",1
"Um filme sobre algo, que tenta e muitas vezes atinge um nível de conexão e preocupação",1
Tão assistível,1
animação impressionante,1
o cachorro de Snatch),-1
Ótimas bandas de marcha,1
absolutamente surpreendente,1
"frio, estéril e sem cor ou calor.",-1
bem-sucedido,1
Nenhuma razão para realmente se importar com seus malucos decrépitos além da promessa de um alívio de seus choramões incessantes,-1
"Esther Kahn é incomum, mas infelizmente também irritante.",-1
o toque geralmente é leve o suficiente e,1
"desenterrar a essência tremendo de paixão, tristeza e medo",1
joga como um esboço estranho do teatro de obra -prima com nenhum com nenhum,-1
"tem algumas reviravoltas agradáveis, mas o final",1
Washington tem uma mão segura.,1
Um barco do ratinho clichês que afundam -o mais rápido que um cargueiro com vazamento,-1
desperdiçado por um script que se arrisca e consegue insultar a inteligência de todos na platéia,-1
muito bom filme,1
mais curioso,1
"gostei porque era tão infinitamente, grotescamente, inventivo",1
Menos como um primo para Blade Runner do que como uma sequência de alimentadores de fundo na série Escape From New York.,-1
Ace Japanimator Hayao Miyazaki Spirited Away,1
Poucos filmes já se aproximaram,1
Um filme completamente horrível -,-1
Springing,1
maior que você,1
"O enredo não passa de clichês de caldeira do início ao fim, e",-1
uma conta maravilhosa para trabalhar,1
Não há razão terrena senão dinheiro por que esse ator distinto se inclinaria tão baixo,-1
"Transforme personagens perfeitamente executados e maravilhosamente simpáticos, que são alternadamente tocantes e engraçados.",1
Lil Bow Wow leva o bolo,1
comédia de ficção científica sem graça,-1
desfecho,-1
Ainda quero meu dinheiro de volta.,-1
tem uma sensação cansada e falante.,-1
"E a razão para isso é uma inteligência autoconsciente, geralmente zombando.",1
do Japão,1
sabe como uma rotina diária pode matar o amor,1
"Um egomaníaco admitido, Evans não é um vilão de Hollywood, e ainda assim essa vitrine de grade quase faz você desejar que ele tenha ido o caminho de Don Simpson.",-1
É tão baixo,-1
Freaks de oito patas caiam como uma paródia.,-1
Contado com a intrincada precisão da melhor escrita de história curta.,1
filme de ação grande e idiota,-1
leitura labial,-1
audácia e abertura,1
originalidade suficiente em 'vida' para distanciá-la do pacote de comédias românticas de pintura por número,1
Um dos lançamentos mais agradáveis do ano,1
gostar,1
um remake de celofane-pop do punk,-1
Personagens moralmente falidos,-1
", no geral, é um documentário divertido e informativo.",1
Você está convencido de que essa máquina média era um passeio decente de TV que simplesmente não tem magia de tela grande.,-1
documentário emocionante,1
intencionalmente baixo,-1
bichos rastejantes,-1
bagunça barulhenta e sem sentido,-1
realizar,1
Quando os cuidados derreteram no teatro escuro,1
"Tão quieto, paciente e tenaz quanto o Sr. O próprio Lopez, que se aproxima de seu trabalho difícil e interminável, com notável serenidade e disciplina.",1
um fracasso,-1
Situações e diálogos Sappy,-1
"divertido e, finalmente, momento mais perceptivo",1
Comédia adorável e extravagante,1
O ritmo geralmente está longe e há muitos gemidos de boa -fé entre poucas risadas,-1
Ele continua por muito tempo e confunde um excesso de personagens e subparcelas desnecessárias.,-1
Expressando a maneira como muitos de nós vivemos-algum lugar entre consumir auto-absorção e uma alteridade insistentemente exigente,-1
quão pertinente sua dinâmica permanece,1
Inclui muito estofamento óbvio.,-1
torna -se previsivelmente convencional,-1
O enredo não passa de clichês de caldeira do início ao fim,-1
Um thriller reto que nunca se eleva acima da superficialidade.,-1
uma história por mais de quatro minutos,-1
Snipes indie de hip-hop,1
insignificante,-1
pode ser o desempenho de suas carreiras,1
De um planeta distante,1
uma das coisas mais repelentes,-1
mudaria o fato de que o que temos aqui é um monte de amêijoas deixadas ao sol escaldante por uns bons três dias,-1
conta uma história doce e charmosa de amizade intergaláctica,1
uma sequência poderosa e uma,1
"Ramsay é claramente extraordinariamente talentoso,",1
Humor Uproarário,1
Pontuação hábil,1
É doce e fofo na época,1
reduzir tudo o que ele toca a um desenho estridente e didático,-1
é uma das piores tragédias cinematográficas do ano.,-1
permite que a mente entre e aceite outro mundo,1
poderia facilmente ter sido chamado de ` under siege 3 : in alcatraz '... um cadáver cinematográfico que nunca ganha vida,-1
rir porque ele age tão pateta o tempo todo,1
supersexual,-1
envelhece rapidamente.,-1
povoado principalmente por personagens tão antipáticos que você deixou com um gosto azedo na boca,-1
"As quatro penas têm recompensas, desde o exotismo de seus mares de areia até a grande grandeza de suas cenas de batalha.",1
"poucos filmes capturaram o caos de uma conflagração urbana com tanta fúria, e",1
"de entretenimento infantil, sagacidade sofisticada e design gráfico simbólico",1
Primeira frente,1
estar mais na mente do assassino,1
Etapa suas piadas como ataques à santimônia moral do joelho da América,-1
uma celebração,1
Você poderia facilmente confundi-lo com um trabalho em andamento superficial que foi inexplicavelmente correndo para os megaplexes antes de seu tempo.,-1
plano e não criativo,-1
Muitos desses nojentos,-1
"como um documento-drama, mas constrói sua história de vários caracteres com um floreio",1
Não fico tão desapontado com um filme há muito tempo.,-1
"Muito parecido com um sanduíche bem feito PB & J: familiar, bastante sem intercorrências e sem surpresas reais-mas ainda muito saboroso e convidando o mesmo",1
A fragilidade fascina,1
Uma peça que só andou na delicada bamba entre as farcais e as repugnantes,-1
o filme foi imensamente agradável graças às ótimas atuações de steve buscemi e rosario dawson...,1
permanece bastante otimista,1
vale o seu tempo,1
torcendo pelos monstros em um filme de terror,-1
"ainda vem de Spielberg, que nunca fez nada que não fosse pelo menos assistível",1
", tudo o mais sobre os tanques de filmes.",-1
tão arrogante e exagerado quanto a família,-1
É para ser uma comédia romântica - ela sofre de muita norma rae e não é suficiente mulher bonita,-1
uma subcultura empenhada em se expressar de todas as maneiras imagináveis,1
"O desempenho brilhante nos oferece a sensação de que, em algum nível elementar, Lilia quer profundamente se libertar de sua antiga vida.",1
Um assassinato sem graça no campus,-1
A obra de arte,1
"um remake) Faça qualquer coisa tão estômago quanto a maneira como os novos estupros, pilhagens e incineres de Adam Sandler, clássico de Frank Capra",-1
", os personagens têm uma frescura e modéstia que transcendem sua situação.",1
Até o mais corn mais,-1
... Um retrato silenciosamente introspectivo da auto-estima do emprego e a vergonha de perder um emprego...,1
tem um senso inteligente de blefes narrativos,1
suas lindas mulheres,1
sem minuciosamente,-1
você tem um caso de masoquismo e uma hora e meia para soprar,-1
Soluções de script inteligentes,1
"Deixou -me com a sensação visceral de saudade, traços duradouros da rede de desejo e desespero de Charlotte.",1
taxas atrasadas,-1
é uniformemente excelente,1
falha nos dois empreendimentos,-1
"convencido de que poderia manter uma família de cinco pessoas cegas, aleijadas e amish vivas nesta situação melhor do que esses soldados britânicos para se manter chutando",-1
sirene,-1
"ser uma sátira de Hollywood, mas acaba como o tipo de filme que deve ser o alvo de algo",-1
de uma época passada,-1
", o filme , dirigido por joel zwick , é sincero e hilário de maneiras impossíveis de fingir.",1
Um dos mestres artesãos do cinema francês,1
"Um documentário engraçado, triunfante e comovente.",1
clichê de suspense,1
"Durante os 90 minutos do horário do smoking, não há um verdadeiro 'Chan Moment'.",-1
Deveria ter sido uma desculpa mais convincente para emparelhar Susan Sarandon e Goldie Hawn,-1
Limites mais virtuosos,1
Algo vai esbarrar na noite e ninguém se importa,-1
Introduzem seus fãs mais ardentes.,-1
um mau sinal quando os diretores abandonam seus scripts e vão onde o momento os leva,-1
aos nossos desejos mais básicos,1
um buraco negro,-1
"Uma adição digna ao cânone cinematográfico, que, na última contagem, contou 52 versões diferentes",1
Energia cômica,1
O filme se torna um prazer avassalador,1
excita a imaginação,1
inautêntico em sua essência,-1
permanecer um idiota inalterado,-1
Se eu pudesse ter olhado para o meu futuro e vi o quão ruim esse filme era,-1
"uma nota de rodapé vívida e picante para a história,",1
Uma rotação suspensa,1
de uma batata subdone,-1
Obtenha mais recriações de todos aqueles momentos famosos,1
Real talento e inteligência para elevá -lo além de sua fórmula ao nível da comédia romântica clássica à qual aspira,1
"Os presentes de todos os envolvidos, começando com Spielberg e passando pelas fileiras dos jogadores-na câmera e fora-que ele reúne.",1
bons rapazes,1
"Parece uma decepção cruel realizada por homens de inteligência marginal, com idéias reacionárias sobre mulheres e uma total falta de empatia.",-1
muito expressivo,1
"Arliss Howard, ambicioso, emocionante e aventureiro estréia na direção, Big Bad Love,",1
disse que a água morna sob uma ponte vermelha é um poema para as forças duradouras das mulheres,1
Uma bagunça alta e sem sentido que não tem nenhum charme e pouco da intriga da série de TV.,-1
horrivelmente,-1
Um pesadelo sobre o cinema ruim,-1
", gangues se destacam em espetáculo e ritmo.",1
o filme funciona muito bem com o elemento surpresa,1
Como o amor é o grande equalizador que pode nos acalmar de nossos males diários e trazer alegrias em nossas vidas que nunca soubemos,1
para superar o fosso cultural em torno de sua trama ridícula e artificial,-1
o terceiro parece limitado por seu curto tempo de execução,-1
"Medem pode ter desligado a maior parte do elenco, deixando seus corpos expostos, mas o enredo permanece tão guardado quanto uma virgem com um cinto de castidade.",-1
"Isso, se fosse uma pessoa, você quer esmagar seu rosto",-1
É excessivamente peculiar e um pouco insuficiente em sua entrega,-1
Vai cair como o pior - e somente - o filme assassino deste ou qualquer outro ano,-1
", no final, ninguém na platéia ou o filme parece realmente se importar",-1
"Berling e Béart... continuem impressionando,",1
", confortável",1
envelhece,-1
Tão sólido e perfeito quanto seu excelente desempenho como Bond in Die,1
de personagens que trazem as lutas de rotina do dia a dia da classe trabalhadora à vida,1
para algo novo,1
"O reinado de fogo nunca chega perto de se recuperar de sua premissa demente,",-1
Simplesmente uma re-hash dos outros sete filmes.,-1
Quando nenhum deles é bom,-1
"Cansado, falado",-1
É uma diversão legal o suficiente aqui para aquecer o coração dos entusiastas da animação de todas as idades.,1
"Moonlight mile não vai longe, mas o elenco é impressionante e todos dão vida a esses personagens quebrados que estão tentando passar por essa tragédia",1
envolvente simplicidade,1
forte e convincente,1
'Eu quero rastejar sua própria merda,-1
"um trabalho inteligente e profundamente sentido sobre escolhas impossíveis, irrevogáveis ​​e o preço de fazê-las.",1
"Para sexo nos filmes, parece uma histeria barata",-1
Mas os atores fazem isso valer a pena.,1
"Uma comédia criminal ruim e aspirante a hipótese que se refere incessantemente a filmes antigos, quando você poderia apenas alugar esses filmes, muito menos procurar um novo respeitável",-1
Uma bagunça tão incompreensível que parece menos um cinema ruim do que ficar preso em um poço escuro tendo um pesadelo sobre o cinema ruim.,-1
'É o alvo de sua própria piada,-1
uma obra-prima --,1
um lembrete deslumbrante e notavelmente despretensioso,1
"um filme impressionante, um tour de force único",1
Clichês e diálogo Mawkish,-1
uma dimensão trágica e,-1
mortalmente lento para qualquer adolescente,-1
incomodado,-1
Qualquer espectador de arte de arte provavelmente encontrará atraente,1
talvez duas vezes),1
"Boa ação, boa atuação, bom diálogo, bom ritmo, boa cinematografia.",1
notavelmente despretensioso,1
tem a rara capacidade de acalmar e quebrar seu coração com um único golpe.,1
"Engraçado, humano e realmente muito maravilhoso",1
Também é elevado por ele - o tipo de filme que você gosta mais porque é um dos poucos sortudos que procuraram.,1
Essa encruzilhada não passa de um comercial de uma hora e meia para o último álbum de Britney,-1
"uma obra de jornalismo extraordinário, mas",1
trabalhou contra a intenção minimalista do fabricante,-1
"espirais para baixo, e",-1
"Segunda ajuda de amor, romance, tragédia, falsos amanhecer, amanhecer real, alívio cômico, duas crises separadas durante as cerimônias de casamento e o cenário exuberante dos Cotswolds",1
cheio,1
vai além do que ambos,1
Mais do que um cheiro,1
"Mais a ser prescrito do que o recomendado - como visualmente sem graça como a sala de espera de um dentista, completa com Muzak suave e uma almofada de ritmos narrativos previsíveis.",-1
"K-19: O Widowmaker é derivado, abrangente e bombástico-mas surpreendentemente divertido.",1
Porque o engano de seu personagem finalmente o desfazi,-1
sucata de suspense genérico.,-1
Sem diversão,-1
alegre festival comunitário,1
uma premissa simples,-1
você não recusaria uma tigela grande disso,1
destemidamente,1
que nunca chega onde você espera e muitas vezes o surpreende com uma comédia inesperada,1
Sondas de maneira alegre os problemas românticos dos indivíduos para quem o desejo de paixão feitiços descontentados.,1
um delicioso drama criminal a par com o mais liso de Mamet,1
A falta de personalidade do filme,-1
vigília de cabeceira sutilmente excêntrica e,1
"Performance menos dramático, mas igualmente incisivo de Auteil",1
difícil de resistir.,1
Bungle seu caminho através da narrativa como se fosse uma série de parábolas da Bíblia e não uma história real,-1
catarse sentimental mais do que suficiente para uma noite satisfatória no multiplex,1
de propósito e imparcial,1
quaisquer cenas que possam ter exigido uma atuação genuína da Sra. lanças,-1
"O filme faz com que o espectador se sinta como os vários membros da platéia vitimada do filme depois de um tempo, mas também é a qualidade mais admirável do filme",1
são capazes de aumentar a estrela de cinema carisma,1
", o filme se sustenta muito bem.",1
Um deles não agite a sensação de que o Crossroads não passa de um comercial de uma hora e meia para o último álbum de Britney.,-1
ainda surpreendentemente divertido,1
"Algum corpo é um filme instável e incerto que, no entanto, toca alguns nervos crus.",1
"Amy e Matthew têm um relacionamento falso, mas o filme funciona apesar disso.",1
de um sucesso dorminhoco,1
sendo real,1
que fez uma caminhada para relembrar um hit do nicho,1
Avalie como a tarifa familiar mais mágica e mais divertida desta ou de qualquer temporada recente de festas,1
"ao mesmo tempo visceral e espiritual,",1
Cada uma dessas histórias tem o potencial de tocar por uma simplicidade e sapiness anjos,-1
exagero,-1
Como uma vitrine de um ator,1
vestido esta parable,1
uma falta de objetivo que é realmente incrível,1
"a atuação do nervo,",-1
ação de alto nível alimenta este drama romântico,1
não é apenas ofensivo,-1
improvável,-1
"... não foi o assunto que acabou derrotando o filme... foi o insatisfatório , incongruente , "" espere um segundo , eu perdi alguma coisa ? """,-1
sem nenhuma pretensão associada ao termo,1
"Alugue esses filmes, em vez disso,",-1
é o filme Woody Allen mais decepcionante de todos os tempos,-1
"vulgar, sexista",-1
muito difícil,-1
é tão incrivelmente inano,-1
Brash e principalmente sem graça,-1
convencer a platéia de que esses pirralhos jamais serão mais do que perdedores,-1
"Dirigido e sofre com a adição de uma sequência pré-crédito totalmente desnecessária, projetada para dar a alguns dos personagens uma "" história de fundo",-1
acaba apenas pretensioso - de uma maneira terrível,-1
Final equivocado,-1
As qualidades que antes eram divertidas estão se tornando irritantes.,-1
viajar para um vazio filosófico,1
"A história realmente não tem lugar para ir, já que Simone não é real - ela não pode fornecer nenhum conflito.",-1
Onde estavam suas cabeças é o palpite de alguém.,-1
humor e uma convicção sincera,1
para o melhor,1
"de clichês que furtos descaradamente de filmes de despedida em inocência, como The Wanderers e um conto de Bronx, sem criticar nenhuma de sua inteligência",-1
Assunção de olhos de insetos,-1
conto de duas dimensões,1
amigos serão amigos por meio e magro,1
"Parece chorão e defensivo, como se suas experiências que alteram a vida o fizessem amargo e menos maduro.",-1
"se de bom coração, filme.",1
Os personagens são intrigantes e realistas,1
"realismo, narrativa nítida e",1
"Na verdade, parecem entender o que tornou as comédias românticas de Allen tão pertinentes e duradouras",1
"Criou uma peça de negócios previsivelmente eficiente, notável, em grande parte por sua arrepio avassalador, por uma ânsia de criar imagens que você gostaria de não ter visto, o que, hoje em dia, é obviamente o ponto",1
imperturbável,1
romântico tradicional,1
Nós realmente precisamos de outro filme que elogia o auto-sacrifício feminino?,-1
um script de hack,-1
um drama tour de force sobre o papel surpreendentemente fundamental da imaginação no desenvolvimento da alma de dois adolescentes turbulentos.,1
Só não tem nada realmente interessante para dizer.,-1
"indo em frente, não menos importante, as performances brilhantes do testud",1
"presta-se lindamente para filmar a vida abundante nos recifes, tornando este lindo filme obrigatório para todos, desde cientistas juniores até adultos amantes de peixes",1
e crianças lésbicas,-1
"Estudo que compensou seu começo bastante lento, atraindo -me para a imagem.",1
sempressivamente,-1
"É raro que um filme possa ser tão inteligente quanto este é em todos os aspectos, exceto sua história;",1
é uma tarefa impossível,-1
"as horas, um filme delicadamente criado",1
as metáforas são provocativas,1
"Ele coloca Washington, como um homem de trabalho honesto John q. Archibald, em um pedestal, continua elevando o pedestal mais alto.",1
super-dooper-adorabilidade intacta,1
foi intitulado comédia romântica genérica de jennifer lopez,-1
"são doces e críveis, e são derrotados por um roteiro que os força a um comportamento bizarro e implausível.",-1
tranquiliza,1
"da América, história e constrangimento da vida humana",1
não há uma atuação decente do elenco e nem uma linha inteligente de diálogo.,-1
"as quatro penas são definitivamente penas de cavalo,",-1
"Uma jornada intrincada, íntima e inteligente",1
lindamente projetado,1
Até Steven Spielberg sonhou com a colocação de produtos tão flagrante e doentia em um filme.,-1
"treze conversas sobre uma coisa, por toda a sua generosidade e otimismo,",1
pinta uma imagem absurdamente simplista.,-1
genuinamente irritante.,1
e vida de cinema,1
eficaz o suficiente para alcançar as metas modestas e agradáveis da multidão que ela define para si mesma,1
Algumas faíscas cômicas,1
sutil e ressonante,1
"Embora um toque também 101 em seu simbolismo poético, o céu prova ser uma boa combinação das sensibilidades de dois diretores.",1
Braquemente desagradável,-1
um olhar inteligente e diferenciado para De Sade e,1
cresce em você.,1
"e para muitos de nós, isso é bom o suficiente.",1
inigualável,1
preso não marcará pontos por ser politicamente correto,-1
Amo Robin Tunney,1
"frio, cinza, anti -séptico e",-1
"quem alcançou a puberdade realmente encontrando os personagens em preguiçosos ou suas travessuras divertidas, muito menos engraçadas",-1
seu próprio,1
e música sublime,1
"Um deleite - uma comédia romântica deliciosa, espirituosa e improvável com uma pontuação jazzística zippy",1
o tipo de textura social e realismo,1
surpreendentemente,1
arrastar,-1
estou dando polegares para baixo devido às cenas infinitamente repetitivas de vergonha,-1
humor e uma convicção sincera para contar uma história sobre a descoberta do seu destino na vida,1
um bom,1
"abandonado,",-1
é melhor do que a 'lista de Schindler',1
este sade dificilmente é um libertino e agitador perverso e perigoso - o que teria feito um drama melhor.,-1
tem uma idéia do personagem em todas as etapas de sua vida,1
"arrastado por um universo triste e sórdido de armas, drogas, avareza e sonhos danificados",-1
atualiza,1
inconsistências,-1
algo assustador sobre este filme,-1
um cineasta com um futuro brilhante pela frente,1
Envolve menos por sua história de desespero ator existencial do que por suas inovações formais e vislumbre de outro tipo de revolução cultural chinesa.,1
"Adequadamente Kooky, que deve atrair as mulheres e elas se despiram com bastante frequência para manter os homens alertas, se não divertidos",1
o abismo onde o enredo deveria estar,-1
foco piegas,-1
ardentemente,1
deve enormes dívidas aos alienígenas e a todos os dramas anteriores do dragão,1
um filme que vive demais em sua própria cabeça,-1
decida se quer ser um filme de gângster ou um filme de arte,-1
", este filme anexará um rosto humano a todas aquelas pequenas caixas fumegantes.",1
", talentoso, carismático e tragicamente",1
"embora intrépido em explorar uma atração que cruza a identidade sexual, ozpetek falha em nos mostrar as verdadeiras emoções de antonia... mas, pelo menos, sua vida secreta vai deixar você pensando.",1
uma estréia no recurso,1
visuais oceânicos suntuosos,1
amargamente,-1
"Assista aos talentos de Witherspoon desperdiçando filmes desnecessários como Legalmente Loira e Sweet Home Abomination, quero dizer, Alabama",-1
Festers em um pouco de esterco que você te juria,-1
"Quando as explosões começam, elas caem em pedaços",-1
"todos os seus companheiros,",1
"a estrutura é simples, mas",1
as histórias e rostos e músicas dos homens que são seus temas,1
não poderia suportá -los,-1
"Isso, no entanto, deixará os fãs clamando por outro passeio",1
"Talvez uma celebração melhor desses heróis injustamente demitidos seja um filme que não seja dolorosamente forçado, falso e fabricado.",-1
gemido,-1
filme estranho e bonito,1
"Cansado, desnecessário",-1
transcendência artística,1
"um filme realmente tem que ser excepcional para justificar três horas de duração, e isso não é",-1
"para fãs mais velhos ou um filme infantil bobo, estilo nickelodeon",-1
um documentário sóbrio e poderoso sobre o tipo mais grave de perda pessoal: a rejeição da mãe,1
seus absurdos e crudidades,-1
são lindamente,1
"Faça qualquer coisa tão estômago que vira como a maneira como os novos estupros de filmes, pilhagem de Adam Sandler",-1
não disfarçar isso como um dos piores filmes do verão,-1
trecho de comprimento de recurso,-1
"Poderia ter transformado isso em uma recaução argentina de "" íris "" ou "" beleza americana "", mas, em vez disso, puxa um pouco de cada filme e cria algo mais bonito do que qualquer um desses filmes",1
"é muy loco , mas não mais ridículo do que a maioria do resto do "" libélula. """,-1
Ok para um filme,1
Surpreendentemente divertido,1
"Uma instância de um cachorro antigo não apenas aprendendo, mas inventando um novo truque notável.",1
", pense que um filme de ação disfarçado de tributo a guerra é nojento para começar",-1
"nos mantém fascinados com todas as nuances dolorosas, flashes inesperados de comédia escura e a emocionante humanidade do personagem",1
é que progride de uma maneira tão discreta que corre o risco de monotonia,-1
Algumas observações inteligentes,1
as consequências,-1
esteja interessado em conhecer qualquer um deles pessoalmente,1
